CVE_ENT,id_cvegeo,nom_mun,int_avg_speed,int_tech_predominante,geometry,tests,int_pct_3g_coverage,int_pct_4g_coverage,int_pct_5g_coverage
20,20509,Santo Domingo de Morelos,27.145999999999997,3G,3,9,33.333333333333336,33.333333333333336,33.333333333333336
20,20515,Santo Domingo Tehuantepec,36.92190909090909,4G,11,47,27.272727272727273,45.45454545454545,27.272727272727273
20,20516,Santo Domingo Teojomulco,0.231,3G,1,3,100.0,0.0,0.0
20,20517,Santo Domingo Tepuxtepec,61.874,5G,1,3,0.0,0.0,100.0
20,20520,Santo Domingo Tonalá,35.227,4G,1,3,0.0,100.0,0.0
20,20525,Santo Domingo Zanatepec,42.918,5G,1,3,0.0,0.0,100.0
20,20526,Santos Reyes Nopala,39.123000000000005,5G,5,24,0.0,40.0,60.0
20,20531,Santo Tomás Mazaltepec,51.295,5G,1,6,0.0,0.0,100.0
20,20535,San Vicente Lachixío,0.383,3G,1,3,100.0,0.0,0.0
20,20540,Villa de Tamazulápam del Progreso,59.92700000000001,5G,2,8,0.0,0.0,100.0
20,20542,Taniche,7.959,3G,1,3,100.0,0.0,0.0
20,20543,Tataltepec de Valdés,0.319,3G,1,3,100.0,0.0,0.0
20,20545,Teotitlán de Flores Magón,24.241,4G,2,16,0.0,100.0,0.0
20,20549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",10.537,4G,1,3,0.0,100.0,0.0
20,20550,San Jerónimo Tlacochahuaya,29.373,4G,1,4,0.0,100.0,0.0
20,20551,Tlacolula de Matamoros,18.723,3G,11,56,45.45454545454545,27.272727272727273,27.272727272727273
20,20553,Tlalixtac de Cabrera,37.687375,3G,8,46,37.5,25.0,37.5
20,20557,Unión Hidalgo,25.2412,3G,5,27,40.0,40.0,20.0
20,20559,San Juan Bautista Valle Nacional,21.198,4G,1,22,0.0,100.0,0.0
20,20560,Villa Díaz Ordaz,40.575,5G,1,3,0.0,0.0,100.0
20,20561,Yaxe,1.589,3G,1,3,100.0,0.0,0.0
20,20565,Villa de Zaachila,1.597,3G,1,7,100.0,0.0,0.0
20,20570,Zimatlán de Álvarez,28.814,3G,5,30,40.0,40.0,20.0
21,21001,Acajete,22.842000000000002,4G,5,18,20.0,80.0,0.0
21,21003,Acatlán,39.716499999999996,4G,2,10,0.0,50.0,50.0
21,21004,Acatzingo,104.6415,5G,8,48,12.5,0.0,87.5
21,21006,Ahuacatlán,31.44375,4G,4,23,25.0,50.0,25.0
21,21010,Ajalpan,60.706,4G,5,59,20.0,60.0,20.0
21,21013,Altepexi,25.5715,3G,2,13,50.0,0.0,50.0
21,21014,Amixtlán,18.25,4G,1,6,0.0,100.0,0.0
21,21015,Amozoc,71.03233333333333,5G,12,50,25.0,33.333333333333336,41.666666666666664
21,21016,Aquixtla,10.245,3G,2,9,50.0,50.0,0.0
21,21019,Atlixco,73.6707037037037,5G,27,167,11.11111111111111,29.62962962962963,59.25925925925926
21,21020,Atoyatempan,99.363,5G,1,5,0.0,0.0,100.0
21,21028,Camocuautla,26.84,4G,1,4,0.0,100.0,0.0
21,21034,Coronango,36.089733333333335,5G,15,108,26.666666666666668,33.333333333333336,40.0
21,21039,Cuautempan,23.6435,3G,2,8,50.0,0.0,50.0
21,21041,Cuautlancingo,61.949749999999995,5G,44,345,15.909090909090908,25.0,59.09090909090909
21,21043,Cuetzalan del Progreso,18.20925,4G,4,18,0.0,100.0,0.0
21,21044,Cuyoaco,11.92,4G,1,3,0.0,100.0,0.0
21,21045,Chalchicomula de Sesma,19.941,3G,3,21,33.333333333333336,33.333333333333336,33.333333333333336
21,21047,Chiautla,50.119,5G,1,20,0.0,0.0,100.0
21,21048,Chiautzingo,10.3935,3G,2,11,50.0,50.0,0.0
21,21049,Chiconcuautla,8.2615,3G,4,23,75.0,25.0,0.0
21,21051,Chietla,5.781,3G,1,3,100.0,0.0,0.0
21,21053,Chignahuapan,46.994727272727275,4G,11,660,9.090909090909092,54.54545454545455,36.36363636363637
21,21055,Chila,83.381,5G,1,4,0.0,0.0,100.0
21,21061,Eloxochitlán,177.239,5G,1,3,0.0,0.0,100.0
21,21064,Francisco Z. Mena,28.06,4G,1,3,0.0,100.0,0.0
21,21068,Hermenegildo Galeana,24.862,4G,1,21,0.0,100.0,0.0
21,21069,Huaquechula,122.963,5G,1,3,0.0,0.0,100.0
21,21070,Huatlatlauca,1.881,3G,2,7,100.0,0.0,0.0
21,21071,Huauchinango,42.368272727272725,4G,11,56,9.090909090909092,45.45454545454545,45.45454545454545
21,21072,Huehuetla,10.654000000000002,4G,3,22,33.333333333333336,66.66666666666667,0.0
21,21074,Huejotzingo,22.508100000000002,4G,20,123,30.0,60.0,10.0
21,21078,Huitzilan de Serdán,2.06,3G,1,31,100.0,0.0,0.0
21,21082,Ixcaquixtla,47.162,5G,1,4,0.0,0.0,100.0
21,21085,Izúcar de Matamoros,44.889,5G,8,60,25.0,25.0,50.0
21,21089,Jopala,1.408,3G,1,4,100.0,0.0,0.0
21,21091,Juan Galindo,70.259,5G,1,7,0.0,0.0,100.0
21,21094,Libres,80.08133333333333,3G,3,10,33.333333333333336,33.333333333333336,33.333333333333336
21,21099,Cañada Morelos,65.611,5G,1,3,0.0,0.0,100.0
21,21102,Nealtican,16.002333333333333,3G,3,12,66.66666666666667,33.333333333333336,0.0
21,21104,Nopalucan,37.11633333333333,4G,3,12,0.0,66.66666666666667,33.333333333333336
21,21105,Ocotepec,123.084,5G,1,4,0.0,0.0,100.0
21,21106,Ocoyucan,56.789857142857144,5G,7,33,0.0,42.857142857142854,57.142857142857146
21,21108,Oriental,19.2165,3G,2,12,50.0,50.0,0.0
21,21109,Pahuatlán,23.696,4G,1,4,0.0,100.0,0.0
21,21110,Palmar de Bravo,29.3122,3G,5,34,40.0,40.0,20.0
21,21111,Pantepec,24.83966666666667,4G,3,15,0.0,100.0,0.0
21,21114,Puebla,58.77828169014085,5G,355,3273,6.197183098591549,41.971830985915496,51.83098591549296
21,21115,Quecholac,46.01,5G,3,11,33.333333333333336,0.0,66.66666666666667
21,21118,Los Reyes de Juárez,49.3065,5G,2,7,0.0,0.0,100.0
21,21119,San Andrés Cholula,57.33916666666667,5G,54,415,1.8518518518518519,33.333333333333336,64.81481481481481
21,21123,San Felipe Tepatlán,79.072,5G,1,3,0.0,0.0,100.0
21,21125,San Gregorio Atzompa,4.858,3G,1,3,100.0,0.0,0.0
21,21127,San Jerónimo Xayacatlán,52.211,5G,2,12,0.0,0.0,100.0
21,21128,San José Chiapa,28.659666666666666,4G,6,20,16.666666666666668,50.0,33.333333333333336
21,21129,San José Miahuatlán,45.481,4G,2,8,0.0,50.0,50.0
21,21130,San Juan Atenco,79.021,5G,1,3,0.0,0.0,100.0
21,21132,San Martín Texmelucan,41.10762962962963,5G,27,195,25.925925925925927,29.62962962962963,44.44444444444444
21,21134,San Matías Tlalancaleca,39.593599999999995,4G,5,36,0.0,60.0,40.0
21,21135,San Miguel Ixitlán,1.005,3G,1,3,100.0,0.0,0.0
21,21136,San Miguel Xoxtla,13.016,3G,3,18,66.66666666666667,33.333333333333336,0.0
21,21137,San Nicolás Buenos Aires,23.34,4G,1,7,0.0,100.0,0.0
21,21138,San Nicolás de los Ranchos,9.515666666666666,3G,3,24,66.66666666666667,33.333333333333336,0.0
21,21140,San Pedro Cholula,64.34975,5G,24,168,4.166666666666667,41.666666666666664,54.166666666666664
21,21142,San Salvador el Seco,55.076,4G,3,15,0.0,66.66666666666667,33.333333333333336
21,21143,San Salvador el Verde,55.727999999999994,3G,5,32,40.0,20.0,40.0
21,21144,San Salvador Huixcolotla,11.0085,3G,2,6,50.0,50.0,0.0
21,21147,Santa Inés Ahuatempan,44.812,5G,1,22,0.0,0.0,100.0
21,21148,Santa Isabel Cholula,122.745,5G,1,3,0.0,0.0,100.0
21,21149,Santiago Miahuatlán,29.50533333333333,3G,3,23,33.333333333333336,33.333333333333336,33.333333333333336
21,21154,Tecamachalco,30.249,4G,12,153,8.333333333333334,75.0,16.666666666666668
21,21156,Tehuacán,58.41916981132075,5G,53,401,13.20754716981132,30.18867924528302,56.60377358490566
21,21157,Tehuitzingo,77.453,5G,1,3,0.0,0.0,100.0
21,21161,Tepanco de López,8.627,3G,1,4,100.0,0.0,0.0
21,21162,Tepango de Rodríguez,97.665,5G,1,3,0.0,0.0,100.0
21,21164,Tepeaca,48.03785714285714,4G,7,39,14.285714285714286,42.857142857142854,42.857142857142854
21,21167,Tepetzintla,57.067499999999995,5G,2,20,0.0,0.0,100.0
21,21170,Tepeyahualco,33.369499999999995,3G,2,10,50.0,0.0,50.0
21,21174,Teziutlán,59.716499999999996,5G,10,53,10.0,30.0,60.0
21,21177,Tlacotepec de Benito Juárez,27.6635,4G,2,7,0.0,100.0,0.0
21,21179,Tlachichuca,24.749,4G,1,3,0.0,100.0,0.0
21,21180,Tlahuapan,8.505749999999999,3G,4,14,75.0,25.0,0.0
21,21183,Tlaola,31.51775,4G,4,15,0.0,75.0,25.0
21,21185,Tlapanalá,102.8,5G,1,3,0.0,0.0,100.0
21,21186,Tlatlauquitepec,20.7616,4G,5,19,20.0,60.0,20.0
21,21188,Tochimilco,86.473,5G,1,3,0.0,0.0,100.0
21,21192,Tuzamapan de Galeana,23.527,4G,1,3,0.0,100.0,0.0
21,21193,Tzicatlacoyan,18.3345,4G,2,20,0.0,100.0,0.0
21,21194,Venustiano Carranza,28.686500000000002,3G,2,52,50.0,0.0,50.0
21,21197,Xicotepec,35.500571428571426,4G,14,168,0.0,71.42857142857143,28.571428571428573
21,21202,Xochitlán de Vicente Suárez,39.643,4G,2,7,0.0,50.0,50.0
21,21205,Yehualtepec,79.451,5G,1,3,0.0,0.0,100.0
21,21206,Zacapala,22.293,4G,1,5,0.0,100.0,0.0
21,21207,Zacapoaxtla,114.4015,5G,4,39,0.0,25.0,75.0
21,21208,Zacatlán,51.325923076923075,4G,13,101,15.384615384615385,46.15384615384615,38.46153846153846
21,21211,Zaragoza,12.79,4G,1,13,0.0,100.0,0.0
21,21213,Zihuateutla,4.7285,3G,2,7,100.0,0.0,0.0
21,21214,Zinacatepec,3.443,3G,1,4,100.0,0.0,0.0
21,21215,Zongozotla,11.483,4G,1,10,0.0,100.0,0.0
22,22001,Amealco de Bonfil,17.24075,3G,4,20,50.0,25.0,25.0
22,22002,Pinal de Amoles,92.724,5G,1,3,0.0,0.0,100.0
22,22003,Arroyo Seco,74.445,5G,1,8,0.0,0.0,100.0
22,22004,Cadereyta de Montes,135.85266666666666,3G,6,30,33.333333333333336,33.333333333333336,33.333333333333336
22,22005,Colón,31.704941176470584,3G,17,107,35.294117647058826,35.294117647058826,29.41176470588235
22,22006,Corregidora,55.071380281690146,5G,71,374,9.859154929577464,40.84507042253521,49.29577464788732
22,22007,Ezequiel Montes,25.249555555555556,4G,9,86,22.22222222222222,55.55555555555556,22.22222222222222
22,22008,Huimilpan,72.4115,5G,6,29,16.666666666666668,33.333333333333336,50.0
22,22009,Jalpan de Serra,7.247666666666667,3G,3,17,100.0,0.0,0.0
22,22010,Landa de Matamoros,9.96525,3G,4,20,75.0,25.0,0.0
22,22011,El Marqués,59.26741772151899,5G,79,651,24.050632911392405,32.91139240506329,43.037974683544306
22,22012,Pedro Escobedo,50.772,5G,3,14,0.0,33.333333333333336,66.66666666666667
22,22013,Peñamiller,9.953,3G,1,4,100.0,0.0,0.0
22,22014,Querétaro,65.16085756676557,5G,337,2751,7.121661721068249,33.531157270029674,59.347181008902076
22,22015,San Joaquín,9.792,3G,1,9,100.0,0.0,0.0
22,22016,San Juan del Río,45.767148148148145,5G,54,367,16.666666666666668,38.888888888888886,44.44444444444444
22,22017,Tequisquiapan,22.182466666666667,4G,15,75,20.0,66.66666666666667,13.333333333333334
22,22018,Tolimán,20.775799999999997,4G,5,20,20.0,80.0,0.0
23,23001,Cozumel,69.42613888888889,5G,36,334,0.0,25.0,75.0
23,23002,Felipe Carrillo Puerto,87.04536363636363,5G,11,56,0.0,27.272727272727273,72.72727272727273
23,23003,Isla Mujeres,49.02515384615385,4G,13,83,0.0,53.84615384615385,46.15384615384615
23,23004,Othón P. Blanco,68.17416417910448,5G,67,453,0.0,40.298507462686565,59.701492537313435
23,23005,Benito Juárez,70.96301171875,5G,256,2074,4.296875,28.125,67.578125
23,23006,José María Morelos,33.138000000000005,4G,11,80,9.090909090909092,63.63636363636363,27.272727272727273
23,23007,Lázaro Cárdenas,17.0835,4G,10,75,40.0,60.0,0.0
23,23008,Playa del Carmen,68.18617293233083,5G,133,983,3.7593984962406015,29.32330827067669,66.9172932330827
23,23009,Tulum,50.29654545454546,5G,33,155,9.090909090909092,36.36363636363637,54.54545454545455
23,23010,Bacalar,59.26375,5G,4,24,0.0,25.0,75.0
23,23011,Puerto Morelos,45.23541666666667,5G,12,49,16.666666666666668,33.333333333333336,50.0
24,24001,Ahualulco del Sonido 13,29.544,4G,1,3,0.0,100.0,0.0
24,24003,Aquismón,25.531,4G,2,9,0.0,100.0,0.0
24,24004,Armadillo de los Infante,88.876,5G,1,3,0.0,0.0,100.0
24,24005,Cárdenas,82.856,5G,6,30,0.0,33.333333333333336,66.66666666666667
24,24006,Catorce,14.769999999999998,3G,3,20,66.66666666666667,33.333333333333336,0.0
24,24007,Cedral,36.092999999999996,4G,3,19,0.0,66.66666666666667,33.333333333333336
24,24008,Cerritos,14.506,4G,2,10,0.0,100.0,0.0
24,24009,Cerro de San Pedro,12.622,4G,2,8,0.0,100.0,0.0
24,24010,Ciudad del Maíz,17.734666666666666,4G,3,23,0.0,100.0,0.0
24,24011,Ciudad Fernández,51.213,5G,4,16,25.0,0.0,75.0
24,24012,Tancanhuitz,73.423,4G,2,6,0.0,50.0,50.0
24,24013,Ciudad Valles,80.07016666666667,5G,48,352,4.166666666666667,31.25,64.58333333333333
24,24014,Coxcatlán,35.8375,4G,2,7,0.0,100.0,0.0
24,24015,Charcas,38.38,4G,3,21,0.0,66.66666666666667,33.333333333333336
24,24016,Ebano,20.869666666666664,4G,3,12,33.333333333333336,66.66666666666667,0.0
24,24017,Guadalcázar,8.489,3G,1,4,100.0,0.0,0.0
24,24018,Huehuetlán,8.594666666666667,3G,3,28,66.66666666666667,33.333333333333336,0.0
24,24020,Matehuala,40.50115,4G,20,138,20.0,45.0,35.0
24,24021,Mexquitic de Carmona,31.199,4G,12,88,25.0,50.0,25.0
24,24022,Moctezuma,35.538,4G,1,3,0.0,100.0,0.0
24,24024,Rioverde,76.11633333333333,5G,12,66,8.333333333333334,25.0,66.66666666666667
24,24026,San Antonio,20.57775,4G,4,22,25.0,75.0,0.0
24,24027,San Ciro de Acosta,19.8215,3G,2,26,50.0,50.0,0.0
24,24028,San Luis Potosí,46.179412935323384,4G,201,1788,9.950248756218905,45.27363184079602,44.776119402985074
24,24029,San Martín Chalchicuautla,6.43,3G,1,20,100.0,0.0,0.0
24,24032,Santa María del Río,33.59285714285714,4G,7,36,14.285714285714286,57.142857142857146,28.571428571428573
24,24034,San Vicente Tancuayalab,13.768,4G,1,4,0.0,100.0,0.0
24,24035,Soledad de Graciano Sánchez,37.10979661016949,4G,59,379,13.559322033898304,55.932203389830505,30.508474576271187
24,24036,Tamasopo,26.659000000000002,3G,2,7,50.0,0.0,50.0
24,24037,Tamazunchale,23.800666666666665,4G,9,53,22.22222222222222,66.66666666666667,11.11111111111111
24,24039,Tampamolón Corona,21.622,4G,1,4,0.0,100.0,0.0
24,24040,Tamuín,28.769333333333336,4G,6,88,0.0,83.33333333333333,16.666666666666668
24,24041,Tanlajás,15.749,4G,1,5,0.0,100.0,0.0
24,24042,Tanquián de Escobedo,6.510999999999999,3G,2,7,100.0,0.0,0.0
24,24043,Tierra Nueva,27.63,4G,1,5,0.0,100.0,0.0
24,24046,Villa de Arriaga,26.501,4G,4,35,0.0,100.0,0.0
24,24049,Villa de Ramos,11.437000000000001,3G,2,12,50.0,50.0,0.0
24,24050,Villa de Reyes,40.059176470588234,4G,17,166,35.294117647058826,47.05882352941177,17.647058823529413
24,24051,Villa Hidalgo,7.089,3G,1,3,100.0,0.0,0.0
24,24053,Axtla de Terrazas,13.954,3G,4,26,50.0,50.0,0.0
24,24054,Xilitla,15.051666666666668,3G,3,23,66.66666666666667,33.333333333333336,0.0
24,24056,Villa de Arista,7.4094999999999995,3G,4,20,75.0,25.0,0.0
24,24057,Matlapa,4.9135,3G,2,8,100.0,0.0,0.0
24,24058,El Naranjo,29.511166666666668,4G,6,40,16.666666666666668,50.0,33.333333333333336
24,24059,Villa de Pozos,49.890076923076926,4G,26,131,11.538461538461538,46.15384615384615,42.30769230769231
25,25001,Ahome,67.46084444444445,5G,45,181,8.88888888888889,26.666666666666668,64.44444444444444
25,25003,Badiraguato,11.439,4G,1,3,0.0,100.0,0.0
25,25004,Concordia,48.128,5G,1,8,0.0,0.0,100.0
25,25005,Cosalá,13.172000000000002,3G,3,16,66.66666666666667,33.333333333333336,0.0
25,25006,Culiacán,74.24255555555555,5G,171,1336,7.017543859649122,32.16374269005848,60.8187134502924
25,25008,Elota,26.69033333333333,4G,3,32,0.0,66.66666666666667,33.333333333333336
25,25009,Escuinapa,45.42285714285715,5G,7,46,0.0,42.857142857142854,57.142857142857146
25,25010,El Fuerte,10.024,4G,3,12,33.333333333333336,66.66666666666667,0.0
25,25011,Guasave,56.66805000000001,5G,20,86,20.0,35.0,45.0
25,25012,Mazatlán,62.378329787234044,5G,94,702,9.574468085106384,38.297872340425535,52.12765957446808
25,25013,Mocorito,9.975333333333333,3G,3,12,66.66666666666667,33.333333333333336,0.0
25,25014,Rosario,49.8834,5G,5,23,20.0,0.0,80.0
25,25015,Salvador Alvarado,44.8592,3G,5,18,40.0,20.0,40.0
25,25016,San Ignacio,59.10425,5G,4,23,0.0,25.0,75.0
25,25017,Sinaloa,81.27725,5G,4,15,0.0,25.0,75.0
25,25018,Navolato,37.15175,4G,8,85,25.0,37.5,37.5
25,25019,Eldorado,50.882799999999996,5G,5,48,0.0,40.0,60.0
25,25020,Juan José Ríos,30.9265,4G,2,7,0.0,50.0,50.0
26,26002,Agua Prieta,89.6563,5G,10,34,10.0,40.0,50.0
26,26003,Álamos,29.246,4G,1,3,0.0,100.0,0.0
26,26012,Bácum,34.584,4G,1,5,0.0,100.0,0.0
26,26017,Caborca,44.040749999999996,4G,4,17,0.0,50.0,50.0
26,26018,Cajeme,51.169616438356165,5G,73,377,15.068493150684931,38.35616438356164,46.57534246575342
26,26019,Cananea,34.088,4G,3,10,0.0,100.0,0.0
26,26021,La Colorada,10.544,4G,1,6,0.0,100.0,0.0
26,26023,Cumpas,14.783,4G,1,6,0.0,100.0,0.0
26,26025,Empalme,31.70421428571429,4G,14,87,0.0,78.57142857142857,21.428571428571427
26,26026,Etchojoa,31.272666666666666,4G,6,30,16.666666666666668,50.0,33.333333333333336
26,26029,Guaymas,73.5011,5G,40,224,17.5,30.0,52.5
26,26030,Hermosillo,53.04948466257669,5G,163,984,4.9079754601226995,44.785276073619634,50.306748466257666
26,26031,Huachinera,85.88,5G,1,3,0.0,0.0,100.0
26,26033,Huatabampo,30.2125,5G,10,72,30.0,30.0,40.0
26,26035,Imuris,24.051666666666666,4G,3,13,33.333333333333336,66.66666666666667,0.0
26,26036,Magdalena,49.798,4G,2,10,0.0,50.0,50.0
26,26038,Moctezuma,41.7355,4G,2,8,0.0,50.0,50.0
26,26039,Naco,99.744,5G,1,4,0.0,0.0,100.0
26,26041,Nacozari de García,23.601,4G,1,3,0.0,100.0,0.0
26,26042,Navojoa,49.98957894736842,5G,19,108,10.526315789473685,31.57894736842105,57.89473684210526
26,26043,Nogales,59.821068181818184,5G,44,234,11.363636363636363,34.09090909090909,54.54545454545455
26,26047,Pitiquito,23.095,4G,1,5,0.0,100.0,0.0
26,26048,Puerto Peñasco,52.7621,4G,10,68,10.0,50.0,40.0
26,26049,Quiriego,32.969,4G,1,3,0.0,100.0,0.0
26,26052,Sahuaripa,59.703,5G,1,6,0.0,0.0,100.0
26,26054,San Javier,5.8740000000000006,3G,2,13,100.0,0.0,0.0
26,26055,San Luis Río Colorado,107.9796875,5G,16,72,18.75,6.25,75.0
26,26056,San Miguel de Horcasitas,25.017,4G,2,6,0.0,100.0,0.0
26,26058,Santa Ana,84.311,5G,2,16,0.0,0.0,100.0
26,26059,Santa Cruz,12.022,4G,1,5,0.0,100.0,0.0
26,26066,Ures,152.974,5G,1,5,0.0,0.0,100.0
26,26070,General Plutarco Elías Calles,50.571000000000005,5G,5,33,20.0,20.0,60.0
27,27001,Balancán,36.561571428571426,4G,7,63,14.285714285714286,42.857142857142854,42.857142857142854
27,27002,Cárdenas,56.70029032258065,5G,31,188,3.225806451612903,29.032258064516128,67.74193548387096
27,27003,Centla,29.161600000000004,4G,15,83,13.333333333333334,60.0,26.666666666666668
27,27004,Centro,63.48741614906832,5G,161,1651,8.074534161490684,27.950310559006212,63.975155279503106
27,27005,Comalcalco,62.72322727272728,5G,22,146,4.545454545454546,36.36363636363637,59.09090909090909
27,27006,Cunduacán,43.5155,4G,12,73,0.0,75.0,25.0
27,27007,Emiliano Zapata,43.57633333333333,5G,3,13,0.0,33.333333333333336,66.66666666666667
27,27008,Huimanguillo,44.03626666666666,5G,30,192,10.0,33.333333333333336,56.666666666666664
27,27009,Jalapa,39.3255,4G,2,8,0.0,50.0,50.0
27,27010,Jalpa de Méndez,42.3366,4G,5,23,20.0,40.0,40.0
27,27011,Jonuta,100.416,5G,1,10,0.0,0.0,100.0
27,27012,Macuspana,51.01532,5G,25,180,16.0,36.0,48.0
27,27013,Nacajuca,58.85609999999999,5G,20,128,10.0,40.0,50.0
27,27014,Paraíso,63.61046666666667,5G,15,75,6.666666666666667,20.0,73.33333333333333
27,27015,Tacotalpa,46.257,5G,1,3,0.0,0.0,100.0
27,27016,Teapa,40.673875,4G,8,75,25.0,37.5,37.5
27,27017,Tenosique,40.1144,5G,10,87,30.0,20.0,50.0
28,28001,Abasolo,65.1345,4G,2,6,0.0,50.0,50.0
28,28002,Aldama,9.615,3G,2,11,50.0,50.0,0.0
28,28003,Altamira,40.39255737704918,4G,61,381,8.19672131147541,55.73770491803279,36.0655737704918
28,28004,Antiguo Morelos,138.218,5G,1,5,0.0,0.0,100.0
28,28005,Burgos,42.932,5G,2,18,0.0,0.0,100.0
28,28006,Bustamante,37.7535,4G,2,11,0.0,50.0,50.0
28,28007,Camargo,42.61642857142857,5G,7,36,0.0,28.571428571428573,71.42857142857143
28,28009,Ciudad Madero,71.51152727272728,5G,55,486,10.909090909090908,32.72727272727273,56.36363636363637
28,28011,Gómez Farías,26.725,4G,1,4,0.0,100.0,0.0
28,28012,González,28.306857142857144,4G,7,30,0.0,85.71428571428571,14.285714285714286
28,28013,Güémez,16.6,4G,1,3,0.0,100.0,0.0
28,28014,Guerrero,0.92,3G,1,11,100.0,0.0,0.0
28,28015,Gustavo Díaz Ordaz,54.27133333333333,5G,3,32,0.0,0.0,100.0
28,28016,Hidalgo,38.308,4G,1,3,0.0,100.0,0.0
28,28017,Jaumave,0.267,3G,1,7,100.0,0.0,0.0
28,28018,Jiménez,3.664,3G,1,4,100.0,0.0,0.0
28,28019,Llera,37.36725,4G,4,17,0.0,50.0,50.0
28,28021,El Mante,58.90434482758621,4G,29,209,6.896551724137931,48.275862068965516,44.827586206896555
28,28022,Matamoros,82.063728,5G,125,1284,4.8,32.0,63.2
28,28024,Mier,62.312,5G,1,6,0.0,0.0,100.0
28,28025,Miguel Alemán,29.75681818181818,4G,11,61,18.181818181818183,63.63636363636363,18.181818181818183
28,28027,Nuevo Laredo,79.7036947368421,5G,95,620,6.315789473684211,36.8421052631579,56.8421052631579
28,28029,Ocampo,18.0605,3G,2,8,50.0,50.0,0.0
28,28030,Padilla,75.998,5G,1,13,0.0,0.0,100.0
28,28032,Reynosa,82.07948888888887,5G,225,1769,7.111111111111111,29.77777777777778,63.111111111111114
28,28033,Río Bravo,93.39471428571429,5G,21,96,4.761904761904762,42.857142857142854,52.38095238095238
28,28035,San Fernando,49.85107692307692,5G,13,117,15.384615384615385,38.46153846153846,46.15384615384615
28,28037,Soto la Marina,14.567,3G,3,10,66.66666666666667,33.333333333333336,0.0
28,28038,Tampico,85.20908421052631,5G,95,1084,2.1052631578947367,26.31578947368421,71.57894736842105
28,28039,Tula,52.6626,4G,5,36,20.0,40.0,40.0
28,28040,Valle Hermoso,51.1996875,5G,16,112,12.5,25.0,62.5
28,28041,Victoria,87.89817142857143,5G,70,739,0.0,30.0,70.0
28,28042,Villagrán,15.688,4G,1,6,0.0,100.0,0.0
28,28043,Xicoténcatl,14.027333333333333,3G,6,21,50.0,50.0,0.0
29,29001,Amaxac de Guerrero,39.564,4G,2,12,0.0,50.0,50.0
29,29002,Apetatitlán de Antonio Carvajal,45.683,4G,7,49,0.0,57.142857142857146,42.857142857142854
29,29003,Atlangatepec,12.334,4G,1,5,0.0,100.0,0.0
29,29004,Atltzayanca,56.15033333333333,5G,3,15,33.333333333333336,0.0,66.66666666666667
29,29005,Apizaco,38.2325,4G,24,158,12.5,50.0,37.5
29,29006,Calpulalpan,25.4377,4G,10,73,20.0,60.0,20.0
29,29008,Cuapiaxtla,9.478,3G,1,5,100.0,0.0,0.0
29,29010,Chiautempan,70.95557142857142,5G,14,92,0.0,28.571428571428573,71.42857142857143
29,29012,Españita,41.242,5G,1,5,0.0,0.0,100.0
29,29013,Huamantla,15.530416666666666,3G,12,76,50.0,41.666666666666664,8.333333333333334
29,29014,Hueyotlipan,31.613,4G,1,3,0.0,100.0,0.0
29,29015,Ixtacuixtla de Mariano Matamoros,35.187,4G,1,3,0.0,100.0,0.0
29,29016,Ixtenco,64.268,5G,2,8,0.0,0.0,100.0
29,29017,Mazatecochco de José María Morelos,5.351,3G,1,3,100.0,0.0,0.0
29,29018,Contla de Juan Cuamatzi,52.736,4G,3,9,0.0,66.66666666666667,33.333333333333336
29,29019,Tepetitla de Lardizábal,47.4595,3G,2,10,50.0,0.0,50.0
29,29020,Sanctórum de Lázaro Cárdenas,40.703,5G,1,3,0.0,0.0,100.0
29,29023,Natívitas,32.186,4G,1,3,0.0,100.0,0.0
29,29024,Panotla,73.09933333333333,5G,3,15,0.0,0.0,100.0
29,29025,San Pablo del Monte,7.32875,3G,4,22,75.0,25.0,0.0
29,29026,Santa Cruz Tlaxcala,40.3945,4G,4,19,0.0,50.0,50.0
29,29027,Tenancingo,10.847000000000001,3G,2,8,50.0,50.0,0.0
29,29028,Teolocholco,91.48349999999999,3G,2,6,50.0,0.0,50.0
29,29031,Tetla de la Solidaridad,66.51042857142858,5G,7,32,0.0,28.571428571428573,71.42857142857143
29,29032,Tetlatlahuca,5.4,3G,1,5,100.0,0.0,0.0
29,29033,Tlaxcala,72.42048571428572,5G,35,288,11.428571428571429,14.285714285714286,74.28571428571429
29,29034,Tlaxco,30.778142857142857,4G,7,39,28.571428571428573,57.142857142857146,14.285714285714286
29,29035,Tocatlán,41.933,5G,1,3,0.0,0.0,100.0
29,29036,Totolac,53.67659999999999,4G,5,35,20.0,40.0,40.0
29,29038,Tzompantepec,28.870800000000003,4G,10,44,0.0,80.0,20.0
29,29039,Xaloztoc,127.951,5G,1,3,0.0,0.0,100.0
29,29040,Xaltocan,24.943,4G,1,9,0.0,100.0,0.0
29,29041,Papalotla de Xicohténcatl,48.263799999999996,4G,5,23,0.0,60.0,40.0
29,29042,Xicohtzinco,100.198,5G,1,4,0.0,0.0,100.0
29,29043,Yauhquemehcan,33.16716666666667,3G,6,25,33.333333333333336,33.333333333333336,33.333333333333336
29,29044,Zacatelco,33.9055,3G,2,12,50.0,0.0,50.0
29,29046,Emiliano Zapata,37.9415,3G,2,10,50.0,0.0,50.0
